Name	,	Latitude	,	Longitude	,	Time
User 4	,	39.889537	,	116.342008	,	14:50:37
User 4	,	39.889912	,	116.342044	,	14:50:42
User 4	,	39.890377	,	116.342122	,	14:50:47
User 4	,	39.890827	,	116.342177	,	14:50:52
User 4	,	39.891336	,	116.342296	,	14:50:57
User 4	,	39.891845	,	116.342338	,	14:51:02
User 4	,	39.892343	,	116.342358	,	14:51:07
User 4	,	39.892854	,	116.342369	,	14:51:12
User 4	,	39.893374	,	116.342427	,	14:51:17
User 4	,	39.893862	,	116.342512	,	14:51:22
User 4	,	39.894285	,	116.342555	,	14:51:27
User 4	,	39.894708	,	116.342596	,	14:51:32
User 4	,	39.895131	,	116.342596	,	14:51:37
User 4	,	39.895542	,	116.342573	,	14:51:42
User 4	,	39.895956	,	116.342544	,	14:51:47
User 4	,	39.896292	,	116.342467	,	14:51:52
User 4	,	39.896624	,	116.342434	,	14:51:57
User 4	,	39.896958	,	116.342386	,	14:52:02
User 4	,	39.897252	,	116.34234	,	14:52:07
User 4	,	39.89744	,	116.342472	,	14:52:12
User 4	,	39.897554	,	116.342803	,	14:52:17
User 4	,	39.897622	,	116.343181	,	14:52:22
User 4	,	39.897317	,	116.343296	,	14:52:27
User 4	,	39.896906	,	116.343324	,	14:52:32
User 4	,	39.8964	,	116.343194	,	14:52:37
User 4	,	39.896164	,	116.342628	,	14:52:42
User 4	,	39.896311	,	116.341556	,	14:52:47
User 4	,	39.896427	,	116.340485	,	14:52:52
User 4	,	39.896524	,	116.339345	,	14:52:57
User 4	,	39.896482	,	116.338167	,	14:53:02
User 4	,	39.896446	,	116.336906	,	14:53:07
User 4	,	39.896348	,	116.335752	,	14:53:12
User 4	,	39.896242	,	116.334644	,	14:53:17
User 4	,	39.896151	,	116.333527	,	14:53:22
User 4	,	39.896157	,	116.332469	,	14:53:27
User 4	,	39.896198	,	116.33137	,	14:53:32
User 4	,	39.896107	,	116.330137	,	14:53:37
User 4	,	39.895958	,	116.328822	,	14:53:42
User 4	,	39.895851	,	116.327588	,	14:53:47
User 4	,	39.895688	,	116.326348	,	14:53:52
User 4	,	39.895536	,	116.325104	,	14:53:57
User 4	,	39.895452	,	116.323818	,	14:54:02
User 4	,	39.895459	,	116.322583	,	14:54:07
User 4	,	39.895494	,	116.321381	,	14:54:12
User 4	,	39.895564	,	116.320212	,	14:54:17
User 4	,	39.895604	,	116.319046	,	14:54:22
User 4	,	39.895596	,	116.317907	,	14:54:27
User 4	,	39.895557	,	116.316767	,	14:54:32
User 4	,	39.895524	,	116.315621	,	14:54:37
User 4	,	39.906329	,	116.305087	,	14:57:02
User 4	,	39.907606	,	116.304866	,	14:57:07
User 4	,	39.908973	,	116.30463	,	14:57:12
User 4	,	39.909989	,	116.304525	,	14:57:17
User 4	,	39.910792	,	116.304573	,	14:57:22
User 4	,	39.911518	,	116.30458	,	14:57:27
User 4	,	39.912295	,	116.304531	,	14:57:32
User 4	,	39.913239	,	116.304353	,	14:57:37
User 4	,	39.914398	,	116.303982	,	14:57:42
User 4	,	39.915454	,	116.303666	,	14:57:47
User 4	,	39.916244	,	116.303502	,	14:57:52
User 4	,	39.916733	,	116.303511	,	14:57:57
User 4	,	39.917003	,	116.303706	,	14:58:02
User 4	,	39.917034	,	116.304053	,	14:58:07
User 4	,	39.917695	,	116.303979	,	14:58:12
User 4	,	39.923903	,	116.30109	,	14:58:32
User 4	,	39.921621	,	116.31333	,	14:59:47
User 4	,	39.921726	,	116.314124	,	14:59:52
User 4	,	39.921752	,	116.314912	,	14:59:57
User 4	,	39.921727	,	116.315631	,	15:00:02
User 4	,	39.921654	,	116.316311	,	15:00:07
User 4	,	39.924984	,	116.321619	,	15:03:37
User 4	,	39.925771	,	116.320944	,	15:03:42
User 4	,	39.926631	,	116.320306	,	15:03:47
User 4	,	39.926547	,	116.320323	,	15:03:52
User 4	,	39.926519	,	116.320339	,	15:03:57
User 4	,	39.926514	,	116.320361	,	15:04:02
User 4	,	39.926426	,	116.320399	,	15:04:07
